,DELIVERY_START,load_forecast,coal_power_available,gas_power_available,nucelear_power_available,wind_power_forecasts_average,solar_power_forecasts_average,wind_power_forecasts_std,solar_power_forecasts_std,predicted_spot_price,year,month,day,seconds
10077,2023-03-07 23:00:00+01:00,59307.0,3386.0,11945.0,38315.0,6395.0,0.0,519.9783718029605,0.0,148.72,2023,03,07,82800
9395,2023-02-06 13:00:00+01:00,67355.0,3386.0,11945.0,46152.0,3496.0,6718.0,74.70062253111365,20.07211264123301,168.17,2023,02,06,46800
8779,2023-01-11 21:00:00+01:00,56607.0,3386.0,11945.0,46265.0,12792.0,0.0,414.9883561189219,0.0,154.43,2023,01,11,75600
8795,2023-01-12 13:00:00+01:00,60855.0,3386.0,11945.0,46265.0,14762.0,3309.0,39.19333676862458,28.781632214681316,147.93,2023,01,12,46800
9798,2023-02-23 08:00:00+01:00,62367.0,3386.0,11945.0,43495.0,1596.0,576.0,54.26514426731895,2.5724787771376363,172.73,2023,02,23,28800
10023,2023-03-05 17:00:00+01:00,51929.0,3386.0,11945.0,38315.0,1023.0,1862.0,15.189177433656846,25.258457643721623,119.38,2023,03,05,61200
8599,2023-01-04 09:00:00+01:00,60905.0,2806.0,11945.0,42748.0,12984.0,847.0,34.726193236979185,6.804458361601703,141.85,2023,01,04,32400
9182,2023-01-28 16:00:00+01:00,64105.0,3386.0,11945.0,44846.0,4093.0,1210.0,50.8108537336549,49.63372989064122,152.66,2023,01,28,57600
9091,2023-01-24 21:00:00+01:00,69772.0,3256.0,11945.0,43630.0,3235.0,0.0,56.174783926654506,0.0,221.94,2023,01,24,75600
10050,2023-03-06 20:00:00+01:00,65423.0,3386.0,11945.0,38315.0,4528.0,0.0,222.14954744174375,0.0,195.77,2023,03,06,72000
10172,2023-03-11 22:00:00+01:00,52643.0,3386.0,11945.0,39815.0,4523.0,0.0,293.2807474509653,0.0,133.31,2023,03,11,79200
8702,2023-01-08 16:00:00+01:00,47243.0,3386.0,11945.0,45350.0,10427.0,398.0,473.033764189717,63.53759042350749,99.22,2023,01,08,57600
9060,2023-01-23 14:00:00+01:00,75134.0,2806.0,11945.0,43630.0,7495.0,3027.0,450.4380728983062,69.75072328437037,204.61,2023,01,23,50400
9277,2023-02-01 15:00:00+01:00,65261.0,3386.0,11945.0,46514.0,7881.0,3535.0,88.03575662447845,24.28991560298221,137.68,2023,02,01,54000
10079,2023-03-08 01:00:00+01:00,56735.0,3386.0,11945.0,38315.0,7105.0,0.0,294.43570155968087,0.0,128.26,2023,03,08,3600
8584,2023-01-03 18:00:00+01:00,61593.0,3386.0,11945.0,42390.0,8568.0,0.0,147.92407694382453,0.0,176.84,2023,01,03,64800
10070,2023-03-07 16:00:00+01:00,59273.0,3386.0,11945.0,38315.0,6559.0,1881.0,414.0315483340281,68.23886617714909,140.41,2023,03,07,57600
8970,2023-01-19 20:00:00+01:00,72910.0,2806.0,11480.0,44445.0,1697.0,0.0,151.05649894332876,0.0,199.45,2023,01,19,72000
8792,2023-01-12 10:00:00+01:00,63125.0,3386.0,11945.0,46265.0,14539.0,1868.0,46.088859896247534,10.923530995596838,164.33,2023,01,12,36000
8985,2023-01-20 11:00:00+01:00,76997.0,1646.0,11945.0,44370.0,3022.0,4885.0,112.37379267892382,21.376793965920907,202.36,2023,01,20,39600
10016,2023-03-05 10:00:00+01:00,57407.0,3386.0,11945.0,38081.0,1198.0,6814.0,22.331430998875245,22.347010737208205,139.02,2023,03,05,36000
9085,2023-01-24 15:00:00+01:00,72499.0,3186.0,11945.0,43630.0,3723.0,2930.0,76.18492018432575,37.90045440947193,207.29,2023,01,24,54000
9042,2023-01-22 20:00:00+01:00,71451.0,2806.0,11945.0,43630.0,4105.0,0.0,346.96450918634366,0.0,194.57,2023,01,22,72000
9295,2023-02-02 09:00:00+01:00,71089.0,2806.0,11945.0,44760.0,4897.0,1767.0,107.34770333716811,19.69813036481593,171.05,2023,02,02,32400
10467,2023-03-24 05:00:00+01:00,41010.0,3386.0,11945.0,39350.0,10321.0,0.0,117.35817473218675,0.0,60.36,2023,03,24,18000
10468,2023-03-24 06:00:00+01:00,45314.0,3386.0,11945.0,39350.0,9950.0,43.0,77.54661258999654,2.202939213067529,72.54,2023,03,24,21600
8960,2023-01-19 10:00:00+01:00,77765.0,2806.0,11480.0,44445.0,2811.0,2881.0,137.51843607835968,50.294297289745415,190.25,2023,01,19,36000
8787,2023-01-12 05:00:00+01:00,51524.0,3386.0,11945.0,46265.0,14550.0,0.0,27.368700218205834,0.0,68.99,2023,01,12,18000
8963,2023-01-19 13:00:00+01:00,74466.0,2806.0,11480.0,44445.0,2330.0,4052.0,45.47009359749213,75.42195030782052,172.03,2023,01,19,46800
9251,2023-01-31 13:00:00+01:00,71062.0,2806.0,11945.0,45240.0,5363.0,4366.0,36.91962653561662,37.19670376850343,156.52,2023,01,31,46800
8838,2023-01-14 08:00:00+01:00,53844.0,3386.0,11945.0,46265.0,13854.0,191.0,39.168523109945895,4.006938426723778,123.77,2023,01,14,28800
9433,2023-02-08 03:00:00+01:00,62571.0,3386.0,11945.0,46000.0,2866.0,0.0,49.98261135543529,0.0,149.2,2023,02,08,10800
8569,2023-01-03 03:00:00+01:00,45648.0,3386.0,11945.0,42390.0,4200.0,0.0,68.27149282113444,0.0,105.31,2023,01,03,10800
9074,2023-01-24 04:00:00+01:00,64909.0,2736.0,11945.0,43630.0,6291.0,0.0,114.31735439704606,0.0,145.85,2023,01,24,14400
9523,2023-02-11 21:00:00+01:00,60280.0,3386.0,11945.0,44480.0,2227.0,0.0,61.25421268311722,0.0,174.72,2023,02,11,75600
10057,2023-03-07 03:00:00+01:00,57184.0,3386.0,11945.0,38315.0,5568.0,0.0,72.40156716608124,0.0,129.05,2023,03,07,10800
10482,2023-03-24 20:00:00+01:00,49460.0,3386.0,11945.0,38835.0,13059.0,0.0,60.641334323804585,0.0,121.48,2023,03,24,72000
8576,2023-01-03 10:00:00+01:00,59900.0,3386.0,11945.0,42390.0,5543.0,2091.0,75.65109540049062,34.9399578361903,186.69,2023,01,03,36000
9057,2023-01-23 11:00:00+01:00,79809.0,2806.0,11945.0,43630.0,5746.0,3649.0,82.18830999998484,39.60115697788323,244.41,2023,01,23,39600
9823,2023-02-25 09:00:00+01:00,57334.0,3386.0,11945.0,39725.0,3450.0,3030.0,39.14110555146402,149.471443487713,132.62,2023,02,25,32400
8717,2023-01-09 07:00:00+01:00,59433.0,3386.0,11945.0,46265.0,13480.0,0.0,160.98712042016416,0.0,108.06,2023,01,09,25200
10148,2023-03-10 22:00:00+01:00,56154.0,3386.0,11945.0,39625.0,3758.0,0.0,555.2882641918579,0.0,122.89,2023,03,10,79200
10033,2023-03-06 03:00:00+01:00,55679.0,3386.0,11945.0,38315.0,1415.0,0.0,25.949737742198643,0.0,143.66,2023,03,06,10800
9158,2023-01-27 16:00:00+01:00,70804.0,3326.0,11945.0,44655.0,6786.0,1080.0,104.53471740458824,28.53484364049153,182.15,2023,01,27,57600
9416,2023-02-07 10:00:00+01:00,74346.0,3386.0,11945.0,46055.0,4952.0,3797.0,89.81979053216396,20.11600344927499,196.05,2023,02,07,36000
8659,2023-01-06 21:00:00+01:00,53802.0,2806.0,11945.0,44440.0,6534.0,0.0,150.63740760989194,0.0,142.63,2023,01,06,75600
9124,2023-01-26 06:00:00+01:00,70332.0,3386.0,11945.0,45930.0,3831.0,0.0,121.85623158653254,0.0,142.73,2023,01,26,21600
10027,2023-03-05 21:00:00+01:00,58538.0,3386.0,11945.0,38315.0,1240.0,0.0,23.381769455221825,0.0,177.29,2023,03,05,75600
10163,2023-03-11 13:00:00+01:00,54986.0,3386.0,11945.0,38315.0,3357.0,4124.0,64.65645765381716,49.38109604959004,112.69,2023,03,11,46800
8793,2023-01-12 11:00:00+01:00,62900.0,3386.0,11945.0,46265.0,14522.0,2925.0,58.40172461416337,21.21358856651256,156.98,2023,01,12,39600
8710,2023-01-09 00:00:00+01:00,50161.0,3386.0,11945.0,45350.0,13426.0,0.0,55.616597184229725,0.0,97.65,2023,01,09,0
8768,2023-01-11 10:00:00+01:00,64067.0,3386.0,11945.0,46265.0,8083.0,1819.0,324.2385751183394,13.196355210802537,159.29,2023,01,11,36000
9047,2023-01-23 01:00:00+01:00,66534.0,2806.0,11945.0,43630.0,3574.0,0.0,92.94641438868103,0.0,156.38,2023,01,23,3600
8871,2023-01-15 17:00:00+01:00,52629.0,3386.0,11945.0,46265.0,13447.0,206.0,140.36185379226075,13.013424082431415,112.16,2023,01,15,61200
10114,2023-03-09 12:00:00+01:00,57202.0,3386.0,11945.0,38315.0,12214.0,6593.0,811.6881866938186,144.2302081437047,129.97,2023,03,09,43200
9683,2023-02-18 13:00:00+01:00,50792.0,2226.0,11945.0,42275.0,6944.0,6867.0,158.33926717467062,27.30342696774548,110.57,2023,02,18,46800
10338,2023-03-18 20:00:00+01:00,48983.0,3386.0,11480.0,37115.0,3086.0,0.0,203.4635960574643,0.0,139.37,2023,03,18,72000
10303,2023-03-17 09:00:00+01:00,55700.0,3086.0,11945.0,38315.0,6644.0,3989.0,53.03260804768964,70.12353711498247,117.56,2023,03,17,32400
8718,2023-01-09 08:00:00+01:00,62298.0,3386.0,11945.0,46265.0,13336.0,190.0,110.25841600827424,7.292219866970223,147.38,2023,01,09,28800
8874,2023-01-15 20:00:00+01:00,57710.0,3386.0,11945.0,46265.0,12165.0,0.0,163.11531610859382,0.0,148.89,2023,01,15,72000
10441,2023-03-23 03:00:00+01:00,41469.0,3386.0,11945.0,38020.0,10952.0,0.0,36.89168919995561,0.0,74.07,2023,03,23,10800
9374,2023-02-05 16:00:00+01:00,51460.0,3386.0,11945.0,46830.0,7004.0,2024.0,154.3262777364895,104.43187639185032,114.26,2023,02,05,57600
9111,2023-01-25 17:00:00+01:00,74289.0,3256.0,11945.0,43525.0,2320.0,272.0,64.36596754324232,9.84107846716128,201.74,2023,01,25,61200
9848,2023-02-26 10:00:00+01:00,58532.0,3386.0,11742.0,39180.0,11325.0,7106.0,242.09823534168024,38.90985895866233,119.19,2023,02,26,36000
8788,2023-01-12 06:00:00+01:00,56453.0,3386.0,11945.0,46265.0,14579.0,0.0,28.51653573731428,0.0,90.23,2023,01,12,21600
9462,2023-02-09 08:00:00+01:00,78657.0,3386.0,11945.0,47500.0,1248.0,948.0,19.28120084129495,5.218431387284021,187.23,2023,02,09,28800
10247,2023-03-15 01:00:00+01:00,52891.0,3386.0,11945.0,38315.0,4774.0,0.0,286.0090096391571,0.0,118.39,2023,03,15,3600
8568,2023-01-03 02:00:00+01:00,47626.0,3386.0,11945.0,42390.0,4033.0,0.0,87.20623890855042,0.0,110.62,2023,01,03,7200
10574,2023-03-28 17:00:00+02:00,51117.0,3386.0,11952.0,36990.0,4931.0,5157.0,553.1392488075928,86.41742089949655,89.36,2023,03,28,61200
9364,2023-02-05 06:00:00+01:00,49890.0,3386.0,11945.0,46830.0,3556.0,0.0,135.44827534567452,0.0,109.79,2023,02,05,21600
10497,2023-03-25 11:00:00+01:00,45259.0,3386.0,11360.0,38835.0,12674.0,7086.0,71.0472548259308,53.40742402678167,68.94,2023,03,25,39600
8966,2023-01-19 16:00:00+01:00,69790.0,2806.0,11480.0,44445.0,1304.0,789.0,158.29246339688433,76.11924646592132,166.21,2023,01,19,57600
9191,2023-01-29 01:00:00+01:00,66612.0,3386.0,11945.0,44845.0,2453.0,0.0,35.32704346531147,0.0,142.91,2023,01,29,3600
8666,2023-01-07 04:00:00+01:00,45156.0,2806.0,11945.0,44440.0,8107.0,0.0,100.03933866757498,0.0,88.14,2023,01,07,14400
9200,2023-01-29 10:00:00+01:00,70247.0,3386.0,11945.0,44845.0,1303.0,3707.0,16.048639304608113,66.02299559784007,151.76,2023,01,29,36000
10260,2023-03-15 14:00:00+01:00,55847.0,3386.0,11945.0,38315.0,2072.0,7588.0,61.67074708280788,76.83581085708276,103.42,2023,03,15,50400
8645,2023-01-06 07:00:00+01:00,58112.0,2806.0,11945.0,43918.0,7450.0,0.0,87.36687351757135,0.0,104.5,2023,01,06,25200
9586,2023-02-14 12:00:00+01:00,67188.0,3386.0,11945.0,45090.0,1720.0,8928.0,12.179485591807444,18.642578996319088,149.55,2023,02,14,43200
9343,2023-02-04 09:00:00+01:00,58823.0,3386.0,11945.0,45755.0,2193.0,1897.0,45.70779599126487,17.882788307393724,150.97,2023,02,04,32400
10276,2023-03-16 06:00:00+01:00,55688.0,3386.0,11945.0,38315.0,5906.0,35.0,49.40445985530837,10.68518612914062,105.77,2023,03,16,21600
10032,2023-03-06 02:00:00+01:00,57663.0,3386.0,11945.0,38315.0,1302.0,0.0,23.46273641330006,0.0,144.29,2023,03,06,7200
8839,2023-01-14 09:00:00+01:00,55208.0,3386.0,11945.0,46265.0,14284.0,893.0,39.568588585068106,9.02936386268188,125.19,2023,01,14,32400
9925,2023-03-01 15:00:00+01:00,65587.0,3386.0,11950.0,39615.0,5908.0,6904.0,119.97805024121082,91.34501141885696,131.94,2023,03,01,54000
9141,2023-01-26 23:00:00+01:00,69851.0,3386.0,11945.0,45930.0,6647.0,0.0,455.92869116625184,0.0,153.12,2023,01,26,82800
10125,2023-03-09 23:00:00+01:00,51884.0,3386.0,11945.0,39815.0,13623.0,0.0,182.9439219308161,0.0,114.43,2023,03,09,82800
9577,2023-02-14 03:00:00+01:00,59707.0,3386.0,11945.0,44470.0,2276.0,0.0,60.55138799594359,0.0,140.55,2023,02,14,10800
9664,2023-02-17 18:00:00+01:00,55868.0,2806.0,11945.0,44655.0,6129.0,116.0,48.25852174108683,12.333719427676105,137.8,2023,02,17,64800
8809,2023-01-13 03:00:00+01:00,49583.0,3386.0,11945.0,46265.0,12712.0,0.0,105.3331626953194,0.0,82.06,2023,01,13,10800
9529,2023-02-12 03:00:00+01:00,56345.0,3386.0,11945.0,44480.0,2767.0,0.0,32.174412356055775,0.0,139.0,2023,02,12,10800
9916,2023-03-01 06:00:00+01:00,69825.0,3386.0,11950.0,39615.0,6096.0,0.0,45.92552225910161,0.0,140.45,2023,03,01,21600
9108,2023-01-25 14:00:00+01:00,74687.0,3156.0,11945.0,43525.0,1813.0,3629.0,64.74305676049596,27.270432167243637,190.5,2023,01,25,50400
10330,2023-03-18 12:00:00+01:00,48720.0,3386.0,11480.0,37115.0,6306.0,6597.0,39.23966913707231,72.58326298368988,73.03,2023,03,18,43200
8587,2023-01-03 21:00:00+01:00,54932.0,3386.0,11945.0,42390.0,10713.0,0.0,156.48130878798372,0.0,149.53,2023,01,03,75600
8770,2023-01-11 12:00:00+01:00,63212.0,3386.0,11945.0,46265.0,9542.0,3320.0,238.6030764775995,23.964570799302194,152.12,2023,01,11,43200
9537,2023-02-12 11:00:00+01:00,60596.0,3386.0,11945.0,44109.0,1874.0,7656.0,40.89221444987266,57.74691231878116,136.55,2023,02,12,39600
9008,2023-01-21 10:00:00+01:00,70564.0,2226.0,11945.0,43630.0,5981.0,3466.0,207.31710578951515,27.0565251936674,168.17,2023,01,21,36000
9758,2023-02-21 16:00:00+01:00,51910.0,3386.0,11945.0,43055.0,844.0,2778.0,25.144708175008752,95.69818213264055,134.07,2023,02,21,57600
9113,2023-01-25 19:00:00+01:00,79580.0,3256.0,11945.0,43525.0,2791.0,0.0,198.9182571205391,0.0,235.91,2023,01,25,68400
8998,2023-01-21 00:00:00+01:00,66889.0,2226.0,11945.0,42940.0,4029.0,0.0,128.6394871221849,0.0,154.83,2023,01,21,0
8853,2023-01-14 23:00:00+01:00,53277.0,3386.0,11945.0,46265.0,11115.0,0.0,524.2764598465264,0.0,123.57,2023,01,14,82800
8976,2023-01-20 02:00:00+01:00,66120.0,1646.0,11945.0,43460.0,2591.0,0.0,33.58186757858121,0.0,152.59,2023,01,20,7200
10341,2023-03-18 23:00:00+01:00,48700.0,3386.0,11480.0,37115.0,3131.0,0.0,243.54695776157956,0.0,112.99,2023,03,18,82800
9860,2023-02-26 22:00:00+01:00,62849.0,3386.0,11742.0,39180.0,12158.0,0.0,112.66407269982346,0.0,144.6,2023,02,26,79200
10455,2023-03-23 17:00:00+01:00,45463.0,3386.0,11945.0,39350.0,10054.0,1174.0,168.48297921663902,41.41378499125114,87.99,2023,03,23,61200
10140,2023-03-10 14:00:00+01:00,56073.0,3386.0,11945.0,38125.0,13870.0,4579.0,209.0753452705508,49.15880628426771,104.87,2023,03,10,50400
8891,2023-01-16 13:00:00+01:00,66241.0,3386.0,11945.0,47760.0,13064.0,2802.0,354.46235177170627,42.75924392662333,134.88,2023,01,16,46800
9422,2023-02-07 16:00:00+01:00,63321.0,3386.0,11945.0,46055.0,3512.0,2395.0,107.28520068357189,38.05855972385125,162.09,2023,02,07,57600
9092,2023-01-24 22:00:00+01:00,69472.0,3256.0,11945.0,43630.0,2999.0,0.0,61.47966498240876,0.0,195.02,2023,01,24,79200
9504,2023-02-11 02:00:00+01:00,62655.0,3386.0,11945.0,44480.0,1933.0,0.0,67.68132266665961,0.0,148.73,2023,02,11,7200
9662,2023-02-17 16:00:00+01:00,51487.0,2806.0,11945.0,44655.0,6633.0,2543.0,80.68143804150037,77.48775120818536,117.6,2023,02,17,57600
8980,2023-01-20 06:00:00+01:00,69488.0,1646.0,11945.0,44370.0,2920.0,0.0,58.75060839623775,0.0,144.96,2023,01,20,21600
9125,2023-01-26 07:00:00+01:00,75607.0,3386.0,11945.0,45930.0,4217.0,0.0,110.4808415059788,0.0,159.02,2023,01,26,25200
8625,2023-01-05 11:00:00+01:00,59772.0,2806.0,11945.0,43038.0,4157.0,3401.0,102.47513647110335,17.65204722523221,136.32,2023,01,05,39600
9133,2023-01-26 15:00:00+01:00,74766.0,3126.0,11945.0,45930.0,5748.0,2541.0,590.3263020204535,47.536143308381,171.83,2023,01,26,54000
9713,2023-02-19 19:00:00+01:00,54721.0,3386.0,11945.0,42165.0,1897.0,0.0,73.31322235060043,0.0,154.04,2023,02,19,68400
9864,2023-02-27 02:00:00+01:00,62462.0,3386.0,11742.0,39615.0,11326.0,0.0,134.7338880469028,0.0,125.58,2023,02,27,7200
9484,2023-02-10 06:00:00+01:00,68936.0,3386.0,11742.0,46655.0,1043.0,0.0,30.205451180966552,0.0,151.74,2023,02,10,21600
8856,2023-01-15 02:00:00+01:00,50383.0,3386.0,11945.0,46265.0,10788.0,0.0,190.74019047237456,0.0,68.04,2023,01,15,7200
9252,2023-01-31 14:00:00+01:00,69310.0,2806.0,11945.0,45240.0,5792.0,3910.0,38.33260868880283,42.09311185169711,149.35,2023,01,31,50400
9956,2023-03-02 22:00:00+01:00,64246.0,3386.0,11945.0,39615.0,4179.0,0.0,112.64857561150764,0.0,165.81,2023,03,02,79200
9284,2023-02-01 22:00:00+01:00,63509.0,3386.0,11945.0,46514.0,6744.0,0.0,396.9339025780914,0.0,147.83,2023,02,01,79200
10084,2023-03-08 06:00:00+01:00,59604.0,3386.0,11945.0,38315.0,9901.0,0.0,306.4050087902684,0.0,116.39,2023,03,08,21600
9522,2023-02-11 20:00:00+01:00,62185.0,3386.0,11945.0,44480.0,2054.0,0.0,52.77445269392046,0.0,181.19,2023,02,11,72000
8632,2023-01-05 18:00:00+01:00,60440.0,2806.0,11945.0,43918.0,3846.0,0.0,211.99144187577883,0.0,149.14,2023,01,05,64800
9516,2023-02-11 14:00:00+01:00,58319.0,3386.0,11945.0,44480.0,1095.0,7261.0,6.777750991053874,72.58522149229138,127.96,2023,02,11,50400
9924,2023-03-01 14:00:00+01:00,65828.0,3386.0,11950.0,39615.0,5830.0,8540.0,110.96783082102748,137.6162610090747,128.97,2023,03,01,50400
9626,2023-02-16 04:00:00+01:00,54209.0,3386.0,11945.0,44674.0,3555.0,0.0,181.86985399139024,0.0,127.87,2023,02,16,14400
9865,2023-02-27 03:00:00+01:00,60264.0,3386.0,11742.0,39615.0,11121.0,0.0,117.44194435599864,0.0,121.79,2023,02,27,10800
10096,2023-03-08 18:00:00+01:00,58511.0,3386.0,11945.0,39815.0,10046.0,145.0,760.8698087537814,8.69135677208585,145.46,2023,03,08,64800
9876,2023-02-27 14:00:00+01:00,67131.0,3386.0,11742.0,39615.0,11778.0,5923.0,74.08460981718582,72.53802248395236,124.74,2023,02,27,50400
9986,2023-03-04 04:00:00+01:00,55330.0,3386.0,11945.0,38081.0,3421.0,0.0,62.93520373591455,0.0,132.76,2023,03,04,14400
9058,2023-01-23 12:00:00+01:00,78874.0,2806.0,11945.0,43630.0,6204.0,3874.0,159.28300337260984,23.93618968153849,231.83,2023,01,23,43200
9229,2023-01-30 15:00:00+01:00,70459.0,2806.0,11945.0,43950.0,4672.0,3077.0,107.14166189809536,57.62718163759223,146.94,2023,01,30,54000
9717,2023-02-19 23:00:00+01:00,52485.0,3386.0,11945.0,42165.0,2042.0,0.0,107.99210362079464,0.0,133.06,2023,02,19,82800
8884,2023-01-16 06:00:00+01:00,58387.0,3386.0,11945.0,47760.0,13916.0,0.0,437.5185374223992,0.0,69.79,2023,01,16,21600
9841,2023-02-26 03:00:00+01:00,52799.0,3386.0,11742.0,39180.0,8308.0,0.0,61.00361609339746,0.0,120.23,2023,02,26,10800
10273,2023-03-16 03:00:00+01:00,49273.0,3386.0,11945.0,38315.0,5245.0,0.0,49.82269215522955,0.0,103.45,2023,03,16,10800
9685,2023-02-18 15:00:00+01:00,47867.0,2226.0,11945.0,42275.0,6086.0,5168.0,195.2984752742436,23.148116426993607,97.17,2023,02,18,54000
8642,2023-01-06 04:00:00+01:00,46272.0,2806.0,11945.0,43918.0,6949.0,0.0,38.96151947755675,0.0,81.03,2023,01,06,14400
9764,2023-02-21 22:00:00+01:00,55782.0,3386.0,11945.0,43055.0,2377.0,0.0,153.98638364870564,0.0,149.06,2023,02,21,79200
9825,2023-02-25 11:00:00+01:00,58020.0,3386.0,11945.0,39725.0,4906.0,5859.0,95.09075472403649,219.07861871134403,135.35,2023,02,25,39600
10121,2023-03-09 19:00:00+01:00,58720.0,3386.0,11945.0,39815.0,12405.0,0.0,287.7398626736113,0.0,147.31,2023,03,09,68400
8824,2023-01-13 18:00:00+01:00,61736.0,3386.0,11945.0,46265.0,9339.0,0.0,150.36707202445066,0.0,154.89,2023,01,13,64800
8761,2023-01-11 03:00:00+01:00,50253.0,3386.0,11945.0,46265.0,12257.0,0.0,102.84039604563708,0.0,88.49,2023,01,11,10800
10086,2023-03-08 08:00:00+01:00,65381.0,3386.0,11945.0,39815.0,9950.0,834.0,252.6933867603551,22.686626160272223,157.88,2023,03,08,28800
9832,2023-02-25 18:00:00+01:00,55374.0,3386.0,11945.0,41055.0,6953.0,154.0,145.99154954887806,3.7807994451497215,131.21,2023,02,25,64800
8714,2023-01-09 04:00:00+01:00,45377.0,3386.0,11945.0,45350.0,14207.0,0.0,25.406241835089148,0.0,53.56,2023,01,09,14400
9618,2023-02-15 20:00:00+01:00,62456.0,3386.0,11945.0,45090.0,3537.0,0.0,114.4342606040692,0.0,186.79,2023,02,15,72000
9672,2023-02-18 02:00:00+01:00,49201.0,2226.0,11945.0,41360.0,5121.0,0.0,49.74405078233261,0.0,125.24,2023,02,18,7200
9643,2023-02-16 21:00:00+01:00,57707.0,3386.0,11945.0,44674.0,6750.0,0.0,269.10924789309485,0.0,157.47,2023,02,16,75600
9921,2023-03-01 11:00:00+01:00,72529.0,3386.0,11950.0,39615.0,5099.0,8599.0,78.94684651816945,116.68167970630633,160.63,2023,03,01,39600
9398,2023-02-06 16:00:00+01:00,62068.0,3386.0,11945.0,46152.0,4267.0,2264.0,125.39286833218002,57.49545835187724,172.4,2023,02,06,57600
9883,2023-02-27 21:00:00+01:00,65292.0,3386.0,11742.0,39615.0,9075.0,0.0,127.1916307166858,0.0,178.79,2023,02,27,75600
8813,2023-01-13 07:00:00+01:00,60983.0,3386.0,11945.0,46265.0,12747.0,0.0,90.39992842266838,0.0,103.58,2023,01,13,25200
9239,2023-01-31 01:00:00+01:00,65584.0,2806.0,11945.0,45240.0,2418.0,0.0,14.697939031194258,0.0,151.36,2023,01,31,3600
10003,2023-03-04 21:00:00+01:00,57012.0,3386.0,11945.0,38081.0,3341.0,0.0,77.13197821586138,0.0,168.48,2023,03,04,75600
9878,2023-02-27 16:00:00+01:00,63115.0,3386.0,11742.0,39615.0,11964.0,3163.0,136.98578102007667,49.633002333477066,132.83,2023,02,27,57600
8947,2023-01-18 21:00:00+01:00,69312.0,2806.0,11945.0,46850.0,4297.0,0.0,189.30365922724712,0.0,174.58,2023,01,18,75600
9312,2023-02-03 02:00:00+01:00,58478.0,3386.0,11945.0,46955.0,5565.0,0.0,191.24129268059207,0.0,128.46,2023,02,03,7200
10311,2023-03-17 17:00:00+01:00,47403.0,3086.0,11945.0,38315.0,5096.0,1594.0,113.97468390580651,17.814832414823698,93.54,2023,03,17,61200
9910,2023-03-01 00:00:00+01:00,65437.0,3386.0,11950.0,39615.0,6378.0,0.0,53.581408345259135,0.0,154.82,2023,03,01,0
8600,2023-01-04 10:00:00+01:00,60932.0,2806.0,11945.0,42748.0,13128.0,2025.0,29.797628979677285,10.144865728711968,144.89,2023,01,04,36000
9596,2023-02-14 22:00:00+01:00,61499.0,3386.0,11945.0,45090.0,4155.0,0.0,245.52282246098108,0.0,163.97,2023,02,14,79200
9487,2023-02-10 09:00:00+01:00,76251.0,3386.0,11742.0,46655.0,1257.0,2955.0,72.80875207751448,5.813270821754204,196.37,2023,02,10,32400
9362,2023-02-05 04:00:00+01:00,48904.0,3386.0,11945.0,46830.0,2866.0,0.0,70.5617978814417,0.0,115.98,2023,02,05,14400
8901,2023-01-16 23:00:00+01:00,62774.0,3386.0,11945.0,47760.0,3705.0,0.0,441.7864626393933,0.0,127.51,2023,01,16,82800
9991,2023-03-04 09:00:00+01:00,62085.0,3386.0,11945.0,38081.0,2645.0,4109.0,40.59411722086308,28.99926751385051,147.33,2023,03,04,32400
9781,2023-02-22 15:00:00+01:00,57597.0,3386.0,11945.0,43510.0,2184.0,2284.0,219.88462162096943,83.09319208833283,139.64,2023,02,22,54000
10074,2023-03-07 20:00:00+01:00,63036.0,3386.0,11945.0,38315.0,6123.0,0.0,411.320834108155,0.0,185.89,2023,03,07,72000
9120,2023-01-26 02:00:00+01:00,66832.0,3386.0,11945.0,45930.0,2718.0,0.0,36.68448764787277,0.0,146.34,2023,01,26,7200
10170,2023-03-11 20:00:00+01:00,54877.0,3386.0,11945.0,39815.0,3890.0,0.0,248.75535249884652,0.0,153.01,2023,03,11,72000
10316,2023-03-17 22:00:00+01:00,49002.0,3386.0,11945.0,38315.0,5556.0,0.0,233.69228682315293,0.0,110.95,2023,03,17,79200
9679,2023-02-18 09:00:00+01:00,52546.0,2226.0,11945.0,42275.0,6631.0,2764.0,186.2829038356388,34.81421278392915,127.24,2023,02,18,32400
10128,2023-03-10 02:00:00+01:00,48884.0,3386.0,11945.0,38125.0,13116.0,0.0,26.54678937543567,0.0,99.62,2023,03,10,7200
